Донецька,Слов'янський,МАЛИНІВКА,37.78301,48.73913
Харківська,Чугуївський,МАЛИНІВКА,36.74120,49.80823
Хмельницька,Кам'янець-подільський,МАЛИНІВЦІ,26.59584,48.49726
Черкаська,Золотоніський,МАЛИНІВЩИНА,31.78345,49.88514
Вінницька,Погребищенський,МАЛИНКИ,29.18415,49.44637
Дніпропетровська,Солонянський,МАЛИНОВЕ,34.56556,48.12115
Донецька,Волноваський,МАЛИНОВЕ,37.71761,47.83619
Луганська,Станично-Луганський,МАЛИНОВЕ,39.42341,48.72179
Рівненська,Березнівський,МАЛИНСЬК,26.54778,51.09484
Чернівецька,Хотинський,МАЛИНЦІ,26.26179,48.41452
Полтавська,Великобагачанський,МАЛИНЩИНА,33.64168,49.54782
Чернігівська,Борзнянський,МАЛИЧИНА ГРЕБЛЯ,32.47713,51.31868
Хмельницька,Старокостянтинівський,МАЛИШІВКА,27.42428,49.82574
Вінницька,Козятинський,МАЛИШІВКА,28.87653,49.61117
Запорізька,Запорізький,МАЛИШІВКА,35.00519,47.93833
Львівська,Самбірський,МАЛІ БАРАНІВЦІ,23.15146,49.61374
Тернопільська,Кременецький,МАЛІ БЕРЕЖЦІ,25.62904,50.10950
Тернопільська,Гусятинський,МАЛІ БІРКИ,26.10317,49.24433
Сумська,Роменський,МАЛІ БУБНИ,33.28325,50.72748
Полтавська,Гадяцький,МАЛІ БУДИЩА,34.01092,50.32253
Полтавська,Зіньківський,МАЛІ БУДИЩА,34.60590,49.98144
Сумська,Недригайлівський,МАЛІ БУДКИ,33.72700,50.85485
Харківська,Сахновщинський,МАЛІ БУЧКИ,35.53013,49.00520
Тернопільська,Збаразький,МАЛІ ВІКНИНИ,25.89684,49.92565
Сумська,Сумський,МАЛІ ВІЛЬМИ,34.66083,50.91030
Житомирська,Бердичівський,МАЛІ ГАДОМЦІ,28.82298,49.87123
Рівненська,Радивилівський,МАЛІ ГАЙКИ,25.30924,50.04410
Закарпатська,Ужгородський,МАЛІ ГЕЇВЦІ,22.30328,48.49932
Волинська,Камінь-Каширський,МАЛІ ГОЛОБИ,25.19114,51.58373
Львівська,Жовківський,МАЛІ ГРИБОВИЧІ,24.01835,49.91346
Тернопільська,Шумський,МАЛІ ДЕДЕРКАЛИ,26.10935,50.04152
Львівська,Стрийський,МАЛІ ДІДУШИЧІ,24.02332,49.14545
Київська,Обухівський,МАЛІ ДМИТРОВИЧІ,30.53255,50.20752
Рівненська,Млинівський,МАЛІ ДОРОГОСТАЇ,25.58785,50.54672
Київська,Бориспільський,МАЛІ ЄРКІВЦІ,31.24992,50.16598
Київська,Сквирський,МАЛІ ЄРЧИКИ,29.58532,49.83055
Хмельницька,Теофіпольський,МАЛІ ЖЕРЕБКИ,26.53490,49.70610
Тернопільська,Шумський,МАЛІ ЗАГАЙЦІ,26.04223,50.00959
Рівненська,Дубенський,МАЛІ ЗАГІРЦІ,25.66956,50.36442
Хмельницька,Красилівський,МАЛІ ЗОЗУЛИНЦІ,26.67395,49.68052
Хмельницька,Полонський,МАЛІ КАЛЕНИЧІ,27.28369,50.07568
Хмельницька,Білогірський,МАЛІ КАЛЕТИНЦІ,26.29149,50.10109
Черкаська,Чорнобаївський,МАЛІ КАНІВЦІ,32.34049,49.63674
Полтавська,Полтавський,МАЛІ КОЗУБИ,34.32798,49.49976
Херсонська,Голопристанський,МАЛІ КОПАНІ,32.72896,46.43560
Житомирська,Чуднівський,МАЛІ КОРОВИНЦІ,28.26456,50.01131
Житомирська,Коростишівский,МАЛІ КОШАРИЩА,28.89439,50.27361
Харківська,Шевченківський,МАЛІ КРИНКИ,37.05723,49.73854
Вінницька,Вінницький,МАЛІ КРУШЛИНЦІ,28.67140,49.24793
Тернопільська,Лановецький,МАЛІ КУСКІВЦІ,26.04137,49.84754
Вінницька,Калинівський,МАЛІ КУТИЩА,28.41168,49.63966
Львівська,Перемишлянський,МАЛІ ЛАНКИ,24.31841,49.63623
Полтавська,Семенівський,МАЛІ ЛИПНЯГИ,33.13579,49.62250
Київська,Сквирський,МАЛІ ЛИСІВЦІ,29.51168,49.80875
Хмельницька,Старокостянтинівський,МАЛІ МАЦЕВИЧІ,27.34823,49.89063
Львівська,Мостиський,МАЛІ МОКРЯНИ,23.31659,49.69253
Житомирська,Овруцький,МАЛІ МОШКИ,28.87585,51.27457
Житомирська,Андрушівський,МАЛІ МОШКІВЦІ,28.86314,49.97749
Львівська,Кам'янка-Бузький,МАЛІ НАГІРЦІ,24.38828,49.99946
Житомирська,Ружинський,МАЛІ НИЗГІРЦІ,29.10793,49.79107
Львівська,Мостиський,МАЛІ НОВОСІЛКИ,22.97876,49.74729
Хмельницька,Хмельницький,МАЛІ ОРЛИНЦІ,26.90483,49.57529
Львівська,Жовківський,МАЛІ ПЕРЕДРИМИХИ,24.09491,50.05285
Львівська,Бродівський,МАЛІ ПЕРЕЛІСКИ,24.95562,50.03792
Львівська,Жовківський,МАЛІ ПІДЛІСКИ,24.16134,49.92067
Київська,Миронівський,МАЛІ ПРИЦЬКИ,31.09646,49.85836
Харківська,Дергачівський,МАЛІ ПРОХОДИ,36.34020,50.23052
Хмельницька,Красилівський,МАЛІ ПУЗИРКИ,26.74828,49.84239
Рівненська,Дубенський,МАЛІ САДИ,25.62269,50.41094
Тернопільська,Шумський,МАЛІ САДКИ,26.11588,50.16598
Закарпатська,Ужгородський,МАЛІ СЕЛМЕНЦІ,22.16097,48.51356
Полтавська,Новосанжарський,МАЛІ СОЛОНЦІ,34.47475,49.29909
Полтавська,Миргородський,МАЛІ СОРОЧИНЦІ,33.67069,50.03122
Рівненська,Володимирецький,МАЛІ ТЕЛКОВИЧІ,25.98267,51.69445
Тернопільська,Чортківський,МАЛІ ЧОРНОКІНЦІ,25.99640,48.97396
Запорізька,Василівський,МАЛІ ЩЕРБАКИ,35.54781,47.54866
Хмельницька,Красилівський,МАЛІ ЮНАЧКИ,26.93333,49.83930
Тернопільська,Теребовлянський,МАЛІВ,25.66835,49.28278
Одеська,Ширяївський,МАЛІГОНОВЕ,29.96555,47.36395
Дніпропетровська,Межівський,МАЛІЄВЕ,36.83681,48.54137
Миколаївська,Березнегуватський,МАЛІЇВКА,32.72913,47.48497
Дніпропетровська,Покровський,МАЛІЇВКА,36.62104,47.92837
Черкаська,Золотоніський,МАЛІЇВКА,32.17415,49.65614
Дніпропетровська,Межівський,МАЛІЇВСЬКЕ,36.79493,48.47219
Хмельницька,Дунаєвецький,МАЛІЇВЦІ,26.98311,48.99439
Харківська,Борівський,МАЛІЇКА,37.72001,49.24141
Чернігівська,Чернігівський,МАЛІЙКИ,30.83262,51.49979
Чернігівська,Прилуцький,МАЛКІВКА,32.35920,50.52921
Львівська,Мостиський,МАЛНІВ,23.08434,49.89527
Львівська,Мостиський,МАЛНІВСЬКА ВОЛЯ,23.11970,49.90539
Дніпропетровська,Магдалинівський,МАЛОАНДРІЇВКА,34.99506,48.79269
Київська,Таращанський,МАЛОБЕРЕЗАНСЬКЕ,30.57839,49.54130
Миколаївська,Миколаївський,МАЛОВАРВАРІВКА,31.69642,46.94012
Луганська,м Свердловськ,МАЛОВЕДМЕЖЕ,39.53018,48.09179
Луганська,Новоайдарський,МАЛОВЕНДЕЛІВКА,38.92216,49.01962
Крим,Бахчисарайський,МАЛОВИДНЕ,33.81180,44.79710
Полтавська,Котелевський,МАЛОВИДНЕ,34.89395,49.92754
Тернопільська,Теребовлянський,МАЛОВОДИ,25.29774,49.36294
Донецька,Тельманівський,МАЛОВОДНЕ,37.67795,47.36927
Кіровоградська,Долинський,МАЛОВОДЯНЕ,32.74080,48.10106
Кіровоградська,Петрівський,МАЛОВОДЯНЕ,33.14300,48.35564
Житомирська,Ємільчинський,МАЛОГЛУМЧАНКА,27.57809,50.93176
Донецька,Волноваський,МАЛОГНАТІВКА,37.67263,47.51209
Миколаївська,Єланецький,МАЛОДВОРЯНКА,32.05707,47.73182
Одеська,м Іллічівськ,МАЛОДОЛИНСЬКЕ,30.62851,46.35578
Миколаївська,Єланецький,МАЛОЖЕНІВКА,31.82053,47.59758
Хмельницька,Кам'янець-подільський,МАЛОЗАЛІССЯ,26.56820,48.76711
Дніпропетровська,Солонянський,МАЛОЗАХАРИНЕ,34.82168,48.06003
Одеська,Великомихайлівський,МАЛОЗИМЕНОВЕ,30.20245,47.04998
Луганська,Перевальський,МАЛОІВАНІВКА,38.63720,48.38190
Запорізька,Запорізький,МАЛОКАТЕРИНІВКА,35.25736,47.65371
Херсонська,Каховський,МАЛОКАХОВКА,33.44736,46.78116
Дніпропетровська,Новомосковський,МАЛОКОЗИРЩИНА,35.28705,49.03953
Кіровоградська,Компаніївський,МАЛОКОНЕВЕ,32.32967,48.09523
Кіровоградська,Новоархангельський,МАЛОКОНОВАЛОВЕ,31.18177,48.69158
Луганська,Перевальський,МАЛОКОСТЯНТИНІВКА,38.90877,48.43992
Харківська,Барвінківський,МАЛОЛІТКИ,36.95114,48.87010
Дніпропетровська,Петропавлівський,МАЛОМИКОЛАЇВКА,36.36423,48.43700
Луганська,Антрацитівський,МАЛОМИКОЛАЇВКА,39.01863,48.30963
Дніпропетровська,Криничанський,МАЛОМИХАЙЛІВКА,34.43476,48.25642
Дніпропетровська,Покровський,МАЛОМИХАЙЛІВКА,36.39290,48.08802
Миколаївська,Березнегуватський,МАЛОМИХАЙЛІВСЬКЕ,32.90972,47.32120
Херсонська,Скадовський,МАЛООЛЕКСАНДРІВКА,33.11348,46.36522
Дніпропетровська,Верхньодніпровський,МАЛООЛЕКСАНДРІВКА,34.17280,48.43683
Дніпропетровська,Павлоградський,МАЛООЛЕКСАНДРІВКА,35.83774,48.48507
Луганська,Троїцький,МАЛООЛЕКСАНДРІВКА,38.48734,49.70867
Донецька,Шахтарський,МАЛООРЛІВКА,38.35087,48.18741
Одеська,Великомихайлівський,МАЛОПЛОСКЕ,29.73982,47.01273
Київська,Фастівський,МАЛОПОЛОВЕЦЬКЕ,29.82050,49.92187
Крим,м Алушта,МАЛОРІЧЕНСЬКЕ,34.55870,44.75847
Одеська,Фрунзівський,МАЛОРОШОВЕ,29.92504,47.23451
Луганська,Попаснянський,МАЛОРЯЗАНЦЕВЕ,38.39893,48.88109
Полтавська,Оржицький,МАЛОСЕЛЕЦЬКЕ,32.81771,49.81047
Миколаївська,Єланецький,МАЛОСЕРБУЛІВКА,31.59805,47.70590
Житомирська,Бердичівський,МАЛОСІЛКА,28.42335,49.97492
Миколаївська,Вознесенський,МАЛОСОЛОНЕ,31.60458,47.61955
Дніпропетровська,Криничанський,МАЛОСОФІЇВКА,34.14173,48.17711
Донецька,м Краматорськ,МАЛОТАРАНІВКА,37.51367,48.65845
Миколаївська,Єланецький,МАЛОУКРАЇНКА,31.95425,47.66521
Миколаївська,Казанківський,МАЛОФЕДОРІВКА,32.97821,48.00476
Луганська,Старобільський,МАЛОХАТКА,38.80148,49.11575
Одеська,Великомихайлівський,МАЛОЦЕБРИКОВЕ,30.14237,47.11006
Одеська,Тарутинський,МАЛОЯРОСЛАВЕЦЬ ДРУГИЙ,29.08596,46.15288
Одеська,Тарутинський,МАЛОЯРОСЛАВЕЦЬ ПЕРШИЙ,29.00305,46.08576
Сумська,Путивльський,МАЛУШИНЕ,34.22790,51.48777
Рівненська,Березнівський,МАЛУШКА,26.59189,51.15492
Хмельницька,Старокостянтинівський,МАЛЬКИ,27.12112,49.86454
Рівненська,Млинівський,МАЛЬОВАНЕ,25.49584,50.58208
Львівська,Городоцький,МАЛЬОВАНКА,23.69013,49.72927
Хмельницька,Шепетівський,МАЛЬОВАНКА,27.30721,50.17954
Вінницька,Шаргородський,МАЛЬОВНИЧЕ,28.14303,48.78719
Кіровоградська,Кіровоградський,МАЛЬОВНИЧЕ,32.07888,48.58738
Полтавська,Миргородський,МАЛЬЦІ,33.45646,49.89389
Харківська,Дворічанський,МАЛЬЦІВКА,37.99072,49.89012
Харківська,Лозівський,МАЛЬЦІВСЬКЕ,36.18948,48.84436
Чернігівська,Городнянський,МАЛЬЧА,31.58638,52.05339
Кіровоградська,Устинівський,МАЛЬЧЕВСЬКЕ,32.62613,47.87498
Львівська,Яворівський,МАЛЬЧИЦІ,23.77768,49.85544
Вінницька,Барський,МАЛЬЧІВЦІ,27.77361,48.99713
Полтавська,Пирятинський,МАЛЮТИНЦІ,32.18651,50.25988
Київська,Києво-Святошинський,МАЛЮТЯНКА,30.27008,50.29129
Сумська,Роменський,МАЛЯРІВШИНА,33.57817,50.67135
Рівненська,Гощанський,МАЛЯТИН,26.74742,50.71203
Чернівецька,Кіцманський,МАЛЯТИНЦІ,25.64690,48.51047
Чернівецька,Новоселицький,МАМАЛИГА,26.58743,48.25556
Чернігівська,Новгород-Сіверський,МАМЕКИНЕ,33.22369,52.10626
Житомирська,Овруцький,МАМЕЧ,28.99344,51.30203
Чернівецька,Герцаївський,МАМОРНИЦЯ,26.09682,48.22019
Житомирська,Коростишівский,МАМРИН,29.02485,50.31240
Львівська,Бродівський,МАМЧУРІ,24.95716,50.09680
Тернопільська,Зборівський,МАНАЇВ,25.21809,49.82145
Хмельницька,Волочиський,МАНАЧИН,26.35826,49.53804
Полтавська,Шишацький,МАНАЧИНІВКА,34.09263,49.97423
Дніпропетровська,Васильківський,МАНВЕЛІВКА,35.87276,48.22363
Донецька,Першотравневий,МАНГУШ,37.30682,47.05685
Тернопільська,Лановецький,МАНЕВЕ,25.86336,49.89372
Волинська,Маневицький,МАНЕВИЧІ,25.51935,51.29087
Полтавська,Глобинський,МАНЖЕЛІЯ,33.64614,49.32741
Чернігівська,Прилуцький,МАНЖОСІВКА,32.45756,50.60646
Кіровоградська,Голованівський,МАНЖУРКА,30.43573,48.33675
Хмельницька,Деражнянський,МАНИКІВЦІ,27.20181,49.22356
Харківська,Валківський,МАНИЛИ,35.66814,49.73408
Хмельницька,Хмельницький,МАНИЛІВКА,26.80544,49.56980
Полтавська,Зіньківський,МАНИЛІВКА,34.39905,50.15447
Полтавська,Глобинський,МАНИЛІВСЬКЕ,33.62829,49.40758
Донецька,Амвросіївський,МАНИЧ,38.74449,47.75568
Житомирська,Романівський,МАНІ,27.97651,50.04084
Хмельницька,Красилівський,МАНІВЦІ,26.97899,49.76498
Миколаївська,Вознесенський,МАННЕ,31.24752,47.46712
Рівненська,Млинівський,МАНТИН,25.59626,50.53179
Харківська,Дергачівський,МАНУЇЛІВКА,35.93233,50.07585
Запорізька,Приморський,МАНУЙЛІВКА,36.11481,46.91351
Донецька,Шахтарський,МАНУЙЛІВКА,38.66312,47.96322
Кіровоградська,Маловисківський,МАНУЙЛІВКА,31.72714,48.59699
Харківська,Нововодолазький,МАНУЙЛОВЕ,35.69132,49.76566
Сумська,Путивльський,МАНУХІВКА,34.16164,51.25139
Харківська,Великобурлуцький,МАНЦІВКА,37.41102,50.01629
Харківська,Харківський,МАНЧЕНКИ,35.83963,49.97612
Сумська,Охтирський,МАНЧИЧІ,34.97360,50.32631
Чернігівська,Ріпкинський,МАНЬКИ,30.73546,51.71968
Сумська,Лебединський,МАНЬКИ,34.49037,50.75872
Волинська,Локачинський,МАНЬКІВ,24.77863,50.77314
Вінницька,Тульчинський,МАНЬКІВКА,29.10210,48.73020
Вінницька,Бершадський,МАНЬКІВКА,29.62790,48.48181
Черкаська,Маньківський,МАНЬКІВКА,30.33428,48.96383
Полтавська,Новосанжарський,МАНЬКІВКА,34.48677,49.36380
Луганська,Білокуракинський,МАНЬКІВКА,38.46691,49.55778
Кіровоградська,Ульяновський,МАНЬКІВСЬКЕ,30.24536,48.17642
Вінницька,Барський,МАНЬКІВЦІ,27.83129,49.05430
Івано-Франківська,Богородчанський,МАНЯВА,24.37008,48.65415
Хмельницька,Славутський,МАНЯТИН,27.22378,50.42639
Дніпропетровська,Софіївський,МАР'Є-ДМИТРІВКА,33.76837,48.14157
Дніпропетровська,Софіївський,МАР'Є-КОСТЯНТИНІВКА,33.74382,48.22260
Сумська,Сумський,МАР'ІВКА,34.64144,51.00111
Одеська,Ширяївський,МАР'ЇВКА,30.33806,47.44909
Миколаївська,Доманівський,МАР'ЇВКА,31.11277,47.83962
Миколаївська,Баштанський,МАР'ЇВКА,32.25105,47.16997
Запорізька,Мелітопольський,МАР'ЇВКА,35.06698,46.77360
Дніпропетровська,Нікопольський,МАР'ЇВКА,34.21245,47.75070
Дніпропетровська,Софіївський,МАР'ЇВКА,33.72408,48.21882
Дніпропетровська,Софіївський,МАР'ЇВКА,33.84544,47.87653
Дніпропетровська,м Марганець,МАР'ЇВКА,34.62238,47.61492
Запорізька,Запорізький,МАР'ЇВКА,34.99197,47.69028
Дніпропетровська,Синельниківський,МАР'ЇВКА,35.20294,48.18449
Крим,Ленінський,МАР'ЇВКА,36.23789,45.11381
Дніпропетровська,Межівський,МАР'ЇВКА,36.89552,48.17573
Луганська,Свердловський,МАР'ЇВКА,39.40985,47.96545
Кіровоградська,Компаніївський,МАР'ЇВКА,32.21689,48.34053
Кіровоградська,Добровеличківський,МАР'ЇВКА,31.19568,48.39701
Кіровоградська,Новомиргородський,МАР'ЇВКА,31.74688,48.68385
Кіровоградська,Олександрійський,МАР'ЇВКА,33.21442,48.79045
Кіровоградська,Онуфріївський,МАР'ЇВКА,33.56100,48.77054
Дніпропетровська,Синельниківський,МАР'ЇВКА,35.32791,48.32886
Дніпропетровська,Магдалинівський,МАР'ЇВКА,35.19161,48.94409
Полтавська,Полтавський,МАР'ЇВКА,34.88434,49.80085
Донецька,Олександрівський,МАР'ЇВКА,36.78137,48.61553
Дніпропетровська,Павлоградський,МАР'ЇВКА,36.22553,48.60231
Дніпропетровська,Синельниківський,МАР'ЇВКА,35.70969,48.33864
Харківська,Сахновщинський,МАР'ЇВКА,36.05387,49.20879
Харківська,Барвінківський,МАР'ЇВКА,36.74738,49.12245
Харківська,Лозівський,МАР'ЇВКА,36.07275,48.81569
Харківська,Близнюківський,МАР'ЇВКА,36.45521,48.83131
Донецька,Добропільський,МАР'ЇВКА,37.17052,48.56575
Харківська,Первомайський,МАР'ЇВКА,36.07189,49.39693
Дніпропетровська,Петропавлівський,МАР'ЇНА РОЩА,36.21162,48.41812
Сумська,Краснопільський,МАР'ІНЕ,35.37872,50.91785
Крим,Чорноморський,МАР'ЇНЕ,32.70716,45.34607
Крим,Джанкойський,МАР'ЇНЕ,34.27065,45.72922
Херсонська,Високопільський,МАР'ЇНЕ,33.33853,47.47158
Полтавська,Глобинський,МАР'ЇНЕ,33.10730,49.35556
Полтавська,Котелевський,МАР'ЇНЕ,34.83421,49.95363
Харківська,Богодухівський,МАР'ЇНЕ,35.36259,50.32322
Харківська,Богодухівський,МАР'ЇНЕ,35.38782,50.03242
Донецька,Мар'їнський,МАР'ЇНКА,37.50406,47.94176
Дніпропетровська,Синельниківський,МАР'ЇНКА,35.29152,48.33263
Донецька,Амвросіївський,МАР'ЇНСЬКЕ,38.52991,47.65217
Полтавська,Пирятинський,МАР'ЇНСЬКЕ,32.26324,50.28236
Одеська,Овідіопольський,МАР'ЯНІВКА,30.45960,46.38582
Одеська,Комінтернівський,МАР'ЯНІВКА,31.11620,46.83025
Одеська,Березівський,МАР'ЯНІВКА,30.96428,47.12225
Одеська,Фрунзівський,МАР'ЯНІВКА,29.71682,47.49287
Миколаївська,Врадіївський,МАР'ЯНІВКА,30.48140,47.76993
Одеська,Миколаївський,МАР'ЯНІВКА,30.79331,47.50900
Одеська,Ширяївський,МАР'ЯНІВКА,30.14923,47.44411
Хмельницька,Чемеровецький,МАР'ЯНІВКА,26.26110,48.85654
Тернопільська,Тернопільський,МАР'ЯНІВКА,25.43507,49.45221
Хмельницька,Теофіпольський,МАР'ЯНІВКА,26.22522,49.81218
Волинська,Горохівський,МАР'ЯНІВКА,24.81588,50.45076
Волинська,Ковельський,МАР'ЯНІВКА,24.97725,51.20092
Рівненська,Здолбунівський,МАР'ЯНІВКА,26.40547,50.48441
Волинська,Маневицький,МАР'ЯНІВКА,25.67728,51.02360
Рівненська,Костопільський,МАР'ЯНІВКА,26.40478,51.02875
Вінницька,Барський,МАР'ЯНІВКА,27.68589,48.87577
Вінницька,Крижопільський,МАР'ЯНІВКА,28.61046,48.40439
Хмельницька,Хмельницький,МАР'ЯНІВКА,26.75102,49.49478
Вінницька,Хмільницький,МАР'ЯНІВКА,27.89068,49.73476
Житомирська,Баранівський,МАР'ЯНІВКА,27.86648,50.30949
Вінницька,Гайсинський,МАР'ЯНІВКА,29.36371,48.77809
Вінницька,Немирівський,МАР'ЯНІВКА,29.04974,49.02529
Вінницька,Немирівський,МАР'ЯНІВКА,29.05815,48.87045
Кіровоградська,Новоархангельський,МАР'ЯНІВКА,30.88463,48.58806
Кіровоградська,Голованівський,МАР'ЯНІВКА,30.67074,48.30242
Черкаська,Лисянський,МАР'ЯНІВКА,30.49685,49.18974
Житомирська,Ружинський,МАР'ЯНІВКА,29.06519,49.65494
Житомирська,Брусилівський,МАР'ЯНІВКА,29.36920,50.13679
Київська,Васильківський,МАР'ЯНІВКА,30.16932,50.06624
Житомирська,Ємільчинський,МАР'ЯНІВКА,27.87764,50.71255
Житомирська,Володарсько-волинський,МАР'ЯНІВКА,28.33014,50.66070
Рівненська,Сарненський,МАР'ЯНІВКА,26.66365,51.48571
Житомирська,Радомишльський,МАР'ЯНІВКА,29.23737,50.43514
Київська,Макарівський,МАР'ЯНІВКА,29.95920,50.47960
Київська,Поліський,МАР'ЯНІВКА,29.48404,51.19646
Крим,Красногвардійський,МАР'ЯНІВКА,34.44763,45.39928
Кіровоградська,Бобринецький,МАР'ЯНІВКА,31.97725,48.07960
Миколаївська,Арбузинський,МАР'ЯНІВКА,31.33816,47.85061
Миколаївська,Казанківський,МАР'ЯНІВКА,32.90491,47.61406
Миколаївська,Баштанський,МАР'ЯНІВКА,32.35765,47.27983
Кіровоградська,Устинівський,МАР'ЯНІВКА,32.53601,48.06055
Дніпропетровська,Криворізький,МАР'ЯНІВКА,33.29973,47.99703
Херсонська,Каховський,МАР'ЯНІВКА,33.91085,46.57122
Запорізька,Михайлівський,МАР'ЯНІВКА,35.30697,47.11658
Запорізька,Приазовський,МАР'ЯНІВКА,36.23548,46.82922
Запорізька,Новомиколаївський,МАР'ЯНІВКА,35.87139,47.94142
Запорізька,Куйбишевський,МАР'ЯНІВКА,36.88351,47.42592
Донецька,Старобешівський,МАР'ЯНІВКА,37.84979,47.88151
Кіровоградська,Новоукраїнський,МАР'ЯНІВКА,31.41781,48.46292
Кіровоградська,Маловисківський,МАР'ЯНІВКА,32.12128,48.71578
Кіровоградська,Олександрівський,МАР'ЯНІВКА,31.87975,48.62600
Кіровоградська,Олександрівський,МАР'ЯНІВКА,32.00111,48.65295
Черкаська,Шполянський,МАР'ЯНІВКА,31.49214,49.01773
Кіровоградська,Петрівський,МАР'ЯНІВКА,33.10335,48.48678
Полтавська,Гребінківський,МАР'ЯНІВКА,32.29036,50.15585
Київська,Переяслав-хмельницький,МАР'ЯНІВКА,31.54106,50.09388
Черкаська,Чорнобаївський,МАР'ЯНІВКА,32.55918,49.75244
Дніпропетровська,П'ятихатський,МАР'ЯНІВКА,33.52959,48.31015
Дніпропетровська,Верхньодніпровський,МАР'ЯНІВКА,33.84956,48.55219
Дніпропетровська,Новомосковський,МАР'ЯНІВКА,35.21513,48.71939
Полтавська,Козельщинський,МАР'ЯНІВКА,33.94209,49.31745
Полтавська,Карлівський,МАР'ЯНІВКА,35.28482,49.47092
Полтавська,Новосанжарський,МАР'ЯНІВКА,34.46634,49.32569
Сумська,Конотопський,МАР'ЯНІВКА,33.13545,51.40983
Сумська,Липоводолинський,МАР'ЯНІВКА,34.07238,50.63616
Сумська,Білопільський,МАР'ЯНІВКА,34.41021,51.12900
Одеська,Фрунзівський,МАР'ЯНІВКА ПЕРША,29.81964,47.24447
Вінницька,Крижопільський,МАР'ЯНІВСЬКЕ,28.64428,48.40507
Дніпропетровська,Петропавлівський,МАР'ЯНКА,36.70017,48.52592
Кіровоградська,Новомиргородський,МАР'ЯНОПІЛЬ,31.69178,48.69776
Кіровоградська,Новоукраїнський,МАР'ЯНОПІЛЬ,31.59033,48.42173
Дніпропетровська,Апостолівський,МАР'ЯНСЬКЕ,33.91531,47.55226
Полтавська,Великобагачанський,МАР'ЯНСЬКЕ,33.71069,49.90934
Житомирська,Малинський,МАР'ЯТИН,29.34706,51.01965
Одеська,Татарбунарський,МАРАЗЛІЇВКА,29.89809,45.88337
Одеська,Білгород-дністровський,МАРАЗЛІЇВКА,30.04932,46.09846
Хмельницька,Славутський,МАРАЧІВКА,27.01693,50.37540
Львівська,Буський,МАРАЩАНКА,24.53865,50.04049
Дніпропетровська,м Марганець,МАРГАНЕЦЬ,34.63989,47.65835
Одеська,Великомихайлівський,МАРДАРІВКА,30.01534,47.14508
Одеська,Котовський,МАРДАРІВКА,29.73450,47.54007
Полтавська,Миргородський,МАРЕНИЧІ,33.92046,49.93458
Рівненська,Березнівський,МАРИНИН,27.13057,50.80782
Чернівецька,Путильський,МАРИНИЧІ,25.04076,48.12269
Одеська,Біляївський,МАРИНІВКА,30.53135,46.75815
Миколаївська,Доманівський,МАРИНІВКА,30.88102,47.77216
Житомирська,Ємільчинський,МАРИНІВКА,27.84176,50.70293
Запорізька,Приморський,МАРИНІВКА,36.01971,46.92106
Донецька,Красноармійський,МАРИНІВКА,37.35060,48.18106
Луганська,Старобільський,МАРИНІВКА,38.65196,49.17566
Львівська,Жидачівський,МАРИНКА,24.21919,49.24621
Одеська,Березівський,МАРИНОВЕ,30.77339,47.09461
Кіровоградська,Голованівський,МАРИНОПІЛЬ,30.58010,48.31753
Дніпропетровська,Нікопольський,МАРИНОПІЛЬ,34.13315,47.84494
Запорізька,Розівський,МАРИНОПІЛЬ,36.84574,47.49733
Херсонська,Горностаївський,МАРИНСЬКЕ,33.87737,46.99247
Черкаська,Жашківський,МАРІЙКА,30.11112,49.17463
Кіровоградська,Бобринецький,МАРІУПОЛЬ,31.88850,47.89095
Донецька,м Маріуполь,МАРІУПОЛЬ,37.56449,47.10457
Волинська,Володимир-волинський,МАРІЯ-ВОЛЯ,24.43668,50.74224
Івано-Франківська,Галицький,МАРІЯМПІЛЬ,24.85245,49.03816
Одеська,Ширяївський,МАРКЕВИЧЕВЕ,30.53238,47.15555
Херсонська,Чаплинський,МАРКЕЄВ,34.04594,46.52092
Волинська,Володимир-волинський,МАРКЕЛІВКА,24.39823,50.89468
Донецька,Новоазовський,МАРКИНЕ,38.17989,47.18954
Одеська,Роздільнянський,МАРКІВКА,29.94684,46.92947
Івано-Франківська,Коломийський,МАРКІВКА,24.84490,48.49897
Вінницька,Томашпільський,МАРКІВКА,28.71174,48.46292
Вінницька,Тиврівський,МАРКІВКА,28.61183,49.07266
Хмельницька,Деражнянський,МАРКІВКА,27.30223,49.32260
Житомирська,Баранівський,МАРКІВКА,27.63886,50.23292
Вінницька,Теплицький,МАРКІВКА,29.68901,48.71939
Миколаївська,Березанський,МАРКІВКА,31.34863,46.92947
Полтавська,Кобеляцький,МАРКІВКА,34.07289,49.30561
Полтавська,Полтавський,МАРКІВКА,34.66907,49.55383
Сумська,Білопільський,МАРКІВКА,34.40042,50.87133
Луганська,Марківський,МАРКІВКА,39.56228,49.52534
Сумська,Роменський,МАРКІВСЬКЕ,33.48375,50.63290
Луганська,Марківський,МАРКІВСЬКЕ,39.40538,49.48894
Івано-Франківська,Тисменицький,МАРКІВЦІ,24.80541,48.83165
Хмельницька,Летичівський,МАРКІВЦІ,27.51440,49.42028
Хмельницька,Шепетівський,МАРКІВЦІ,26.94243,49.94350
Вінницька,Козятинський,МАРКІВЦІ,28.63689,49.69082
Хмельницька,Красилівський,МАРКІВЦІ,26.79068,49.59709
Чернігівська,Бобровицький,МАРКІВЦІ,31.25095,50.72954
